oasis ids,period 1,period 2,period 3,period 4,period 5,period 6,period 7,period 8,period 9,period 10,period 11,period 12,Text files
suttonar1-7039,post medieval,,,,,,,,,,,,
suttonar1-77102,post medieval,,,,,,,,,,,,
suttonar1-89631,post medieval,,,,,,,,,,,,
swaledal1-186223,post medieval,,,,,,,,,,,,
swaledal1-200874,post medieval,roman,,,,,,,,,,,
swaledal1-206083,post medieval,,,,,,,,,,,,
teesarch1-20471,post medieval,,,,,,,,,,,,
teesarch1-20506,post medieval,,,,,,,,,,,,
teesarch1-23909,post medieval,,,,,,,,,,,,
terraina1-119739,post medieval,,,,,,,,,,,,
terraina1-124603,post medieval,,,,,,,,,,,,
terraina1-124780,post medieval,roman,,,,,,,,,,,
terraina1-134078,post medieval,,,,,,,,,,,,
terraina1-166860,post medieval,,,,,,,,,,,,
terraina1-215153,post medieval,,,,,,,,,,,,
terraina1-218664,post medieval,,,,,,,,,,,,
terraina1-269907,post medieval,,,,,,,,,,,,
terraina1-271684,post medieval,,,,,,,,,,,,
terraina1-276730,post medieval,,,,,,,,,,,,
terraina1-281895,post medieval,,,,,,,,,,,,
terraina1-285797,post medieval,,,,,,,,,,,,
terraina1-296045,post medieval,,,,,,,,,,,,
terraina1-300814,post medieval,,,,,,,,,,,,
terraina1-304053,post medieval,,,,,,,,,,,,
terraina1-309568,post medieval,,,,,,,,,,,,
terraina1-315069,post medieval,roman,,,,,,,,,,,
terraina1-318842,post medieval,,,,,,,,,,,,
terraina1-319675,post medieval,roman,,,,,,,,,,,
terraina1-327278,post medieval,,,,,,,,,,,,
terraina1-36725,post medieval,,,,,,,,,,,,
terraina1-36857,post medieval,,,,,,,,,,,,
terraina1-36861,post medieval,,,,,,,,,,,,
terraina1-36949,post medieval,,,,,,,,,,,,
terraina1-36976,post medieval,,,,,,,,,,,,
terraina1-37451,post medieval,,,,,,,,,,,,
terraina1-37519,post medieval,,,,,,,,,,,,
terraina1-37541,post medieval,,,,,,,,,,,,
terraina1-37555,post medieval,,,,,,,,,,,,
terraina1-37683,post medieval,,,,,,,,,,,,
terraina1-37766,post medieval,,,,,,,,,,,,
terraina1-37773,post medieval,,,,,,,,,,,,
terraina1-37779,post medieval,roman,,,,,,,,,,,
terraina1-37791,post medieval,,,,,,,,,,,,
terraina1-37823,post medieval,roman,,,,,,,,,,,
terraina1-37829,post medieval,,,,,,,,,,,,
terraina1-37862,post medieval,,,,,,,,,,,,
terraina1-38033,post medieval,,,,,,,,,,,,
terraina1-38044,post medieval,,,,,,,,,,,,
terraina1-38064,post medieval,,,,,,,,,,,,
terraina1-38181,post medieval,,,,,,,,,,,,
terraina1-48765,post medieval,roman,,,,,,,,,,,
terraina1-48854,post medieval,,,,,,,,,,,,
terraina1-49010,post medieval,,,,,,,,,,,,
terraina1-81215,post medieval,,,,,,,,,,,,
terraina1-86111,post medieval,,,,,,,,,,,,
terraina1-86295,post medieval,,,,,,,,,,,,
thamesdi1-109622,post medieval,,,,,,,,,,,,
thamesdi1-151309,post medieval,,,,,,,,,,,,
thamesdi1-92322,post medieval,,,,,,,,,,,,
thamesva1-101422,post medieval,,,,,,,,,,,,
thamesva1-103278,post medieval,,,,,,,,,,,,
thamesva1-108578,post medieval,,,,,,,,,,,,
thamesva1-112708,post medieval,,,,,,,,,,,,
thamesva1-117449,post medieval,,,,,,,,,,,,
thamesva1-120415,post medieval,,,,,,,,,,,,
thamesva1-127140,post medieval,,,,,,,,,,,,
thamesva1-131281,post medieval,,,,,,,,,,,,
thamesva1-133991,post medieval,,,,,,,,,,,,
thamesva1-135284,post medieval,,,,,,,,,,,,
thamesva1-139873,post medieval,,,,,,,,,,,,
thamesva1-140644,post medieval,,,,,,,,,,,,
thamesva1-140724,post medieval,,,,,,,,,,,,
thamesva1-141440,post medieval,roman,,,,,,,,,,,
thamesva1-156927,post medieval,,,,,,,,,,,,
thamesva1-158088,post medieval,,,,,,,,,,,,
thamesva1-158992,post medieval,,,,,,,,,,,,
thamesva1-162078,post medieval,,,,,,,,,,,,
thamesva1-166703,post medieval,,,,,,,,,,,,
thamesva1-169771,post medieval,,,,,,,,,,,,
thamesva1-16979,post medieval,,,,,,,,,,,,
thamesva1-170899,post medieval,,,,,,,,,,,,
thamesva1-173568,post medieval,,,,,,,,,,,,
thamesva1-176470,post medieval,,,,,,,,,,,,
thamesva1-178061,post medieval,,,,,,,,,,,,
thamesva1-180434,post medieval,,,,,,,,,,,,
thamesva1-181171,post medieval,,,,,,,,,,,,
thamesva1-182552,post medieval,,,,,,,,,,,,
thamesva1-184055,post medieval,,,,,,,,,,,,
thamesva1-184798,post medieval,,,,,,,,,,,,
thamesva1-188344,post medieval,,,,,,,,,,,,
thamesva1-193168,post medieval,,,,,,,,,,,,
thamesva1-203986,post medieval,,,,,,,,,,,,
thamesva1-209156,post medieval,,,,,,,,,,,,
thamesva1-212947,post medieval,,,,,,,,,,,,
thamesva1-22062,post medieval,,,,,,,,,,,,
thamesva1-222712,post medieval,,,,,,,,,,,,
thamesva1-224534,post medieval,roman,,,,,,,,,,,
thamesva1-22958,post medieval,,,,,,,,,,,,
thamesva1-234112,post medieval,,,,,,,,,,,,
thamesva1-24812,post medieval,,,,,,,,,,,,
thamesva1-250030,post medieval,,,,,,,,,,,,
thamesva1-257580,post medieval,,,,,,,,,,,,
thamesva1-265186,post medieval,,,,,,,,,,,,
thamesva1-276920,post medieval,,,,,,,,,,,,
thamesva1-281142,post medieval,,,,,,,,,,,,
thamesva1-295324,post medieval,,,,,,,,,,,,
thamesva1-302311,post medieval,,,,,,,,,,,,
thamesva1-302868,post medieval,,,,,,,,,,,,
thamesva1-303691,post medieval,,,,,,,,,,,,
thamesva1-315265,post medieval,,,,,,,,,,,,
thamesva1-316796,post medieval,,,,,,,,,,,,
thamesva1-316913,post medieval,,,,,,,,,,,,
thamesva1-328549,post medieval,,,,,,,,,,,,
thamesva1-328583,post medieval,,,,,,,,,,,,
thamesva1-329831,post medieval,,,,,,,,,,,,
thamesva1-36336,post medieval,,,,,,,,,,,,
thamesva1-37768,post medieval,,,,,,,,,,,,
thamesva1-41479,post medieval,,,,,,,,,,,,
thamesva1-47047,post medieval,,,,,,,,,,,,
thamesva1-47939,post medieval,,,,,,,,,,,,
thamesva1-56133,post medieval,,,,,,,,,,,,
thamesva1-58621,post medieval,,,,,,,,,,,,
thamesva1-62544,post medieval,,,,,,,,,,,,
thamesva1-72566,post medieval,,,,,,,,,,,,
thamesva1-75406,post medieval,,,,,,,,,,,,
thamesva1-76068,post medieval,,,,,,,,,,,,
thamesva1-76520,post medieval,,,,,,,,,,,,
thamesva1-80805,post medieval,,,,,,,,,,,,
thamesva1-83012,post medieval,,,,,,,,,,,,
thamesva1-83019,post medieval,,,,,,,,,,,,
thamesva1-83855,post medieval,,,,,,,,,,,,
thamesva1-88989,post medieval,,,,,,,,,,,,
thamesva1-93184,post medieval,roman,,,,,,,,,,,
thamesva1-94852,post medieval,,,,,,,,,,,,
thamesva1-97510,post medieval,,,,,,,,,,,,
thearcha2-216920,post medieval,,,,,,,,,,,,
thearcha2-298644,post medieval,,,,,,,,,,,,
thearcha2-31241,post medieval,,,,,,,,,,,,
thearcha2-31252,post medieval,,,,,,,,,,,,
thearcha2-318540,post medieval,,,,,,,,,,,,
thearcha2-35319,post medieval,,,,,,,,,,,,
thearcha2-39481,post medieval,,,,,,,,,,,,
thearcha2-40431,post medieval,,,,,,,,,,,,
thearcha2-45216,post medieval,,,,,,,,,,,,
thearcha4-288109,post medieval,,,,,,,,,,,,
thearcha4-312118,post medieval,,,,,,,,,,,,
thebriga1-30811,post medieval,,,,,,,,,,,,
thejesso1-124306,post medieval,,,,,,,,,,,,
thejesso1-129388,post medieval,,,,,,,,,,,,
thejesso1-129390,post medieval,,,,,,,,,,,,
thejesso1-129394,post medieval,,,,,,,,,,,,
thejesso1-131670,post medieval,,,,,,,,,,,,
thejesso1-131684,post medieval,,,,,,,,,,,,
thejesso1-177061,post medieval,,,,,,,,,,,,
thejesso1-190076,post medieval,,,,,,,,,,,,
thejesso1-199117,post medieval,,,,,,,,,,,,
thejesso1-241539,post medieval,,,,,,,,,,,,
thejesso1-255360,post medieval,,,,,,,,,,,,
thejesso1-276708,post medieval,,,,,,,,,,,,
thejesso1-276710,post medieval,,,,,,,,,,,,
trentpea1-110977,post medieval,,,,,,,,,,,,
trentpea1-110979,post medieval,,,,,,,,,,,,
trentpea1-110983,post medieval,,,,,,,,,,,,
trentpea1-110986,post medieval,,,,,,,,,,,,
trentpea1-11906,post medieval,,,,,,,,,,,,
trentpea1-120924,post medieval,,,,,,,,,,,,
trentpea1-13984,post medieval,,,,,,,,,,,,
trentpea1-142928,post medieval,,,,,,,,,,,,
trentpea1-142941,post medieval,,,,,,,,,,,,
trentpea1-193547,post medieval,,,,,,,,,,,,
trentpea1-196230,post medieval,,,,,,,,,,,,
trentpea1-199055,post medieval,,,,,,,,,,,,
trentpea1-199098,post medieval,,,,,,,,,,,,
trentpea1-199654,post medieval,,,,,,,,,,,,
trentpea1-200143,post medieval,,,,,,,,,,,,
trentpea1-200151,post medieval,,,,,,,,,,,,
trentpea1-200831,post medieval,,,,,,,,,,,,
trentpea1-202145,post medieval,,,,,,,,,,,,
trentpea1-203406,post medieval,,,,,,,,,,,,
trentpea1-203412,post medieval,,,,,,,,,,,,
trentpea1-203526,post medieval,,,,,,,,,,,,
trentpea1-203553,post medieval,,,,,,,,,,,,
trentpea1-203576,post medieval,,,,,,,,,,,,
trentpea1-203779,post medieval,,,,,,,,,,,,
trentpea1-219199,post medieval,,,,,,,,,,,,
trentpea1-225735,post medieval,,,,,,,,,,,,
trentpea1-261535,post medieval,,,,,,,,,,,,
trentpea1-29334,post medieval,,,,,,,,,,,,
trentpea1-297443,post medieval,,,,,,,,,,,,
trentpea1-297486,post medieval,,,,,,,,,,,,
trentpea1-319281,post medieval,,,,,,,,,,,,
trentpea1-36668,post medieval,,,,,,,,,,,,
trentpea1-36789,post medieval,,,,,,,,,,,,
trentpea1-36901,post medieval,,,,,,,,,,,,
trentpea1-37291,post medieval,,,,,,,,,,,,
trentpea1-39206,post medieval,,,,,,,,,,,,
trentpea1-45313,post medieval,,,,,,,,,,,,
trentpea1-66192,post medieval,,,,,,,,,,,,
trentpea1-69573,post medieval,,,,,,,,,,,,
trentpea1-84771,post medieval,,,,,,,,,,,,
trentpea1-97552,post medieval,,,,,,,,,,,,
trigpoin1-111931,post medieval,,,,,,,,,,,,
trigpoin1-111961,post medieval,,,,,,,,,,,,
trigpoin1-111966,post medieval,,,,,,,,,,,,
trigpoin1-111967,post medieval,,,,,,,,,,,,
trigpoin1-111969,post medieval,,,,,,,,,,,,
trigpoin1-112271,post medieval,,,,,,,,,,,,
trigpoin1-112273,post medieval,,,,,,,,,,,,
trigpoin1-112337,post medieval,,,,,,,,,,,,
trigpoin1-112342,post medieval,,,,,,,,,,,,
trigpoin1-112350,post medieval,,,,,,,,,,,,
trigpoin1-45099,post medieval,,,,,,,,,,,,
trigpoin1-78391,post medieval,,,,,,,,,,,,
trigpoin1-78405,post medieval,,,,,,,,,,,,
trigpoin1-78767,post medieval,,,,,,,,,,,,
tyneandw3-61276,post medieval,,,,,,,,,,,,
universi1-102262,post medieval,,,,,,,,,,,,
universi1-103976,post medieval,,,,,,,,,,,,
universi1-103979,post medieval,,,,,,,,,,,,
universi1-103986,post medieval,,,,,,,,,,,,
universi1-105230,post medieval,roman,,,,,,,,,,,
universi1-110922,post medieval,,,,,,,,,,,,
universi1-112726,post medieval,,,,,,,,,,,,
universi1-113222,post medieval,,,,,,,,,,,,
universi1-113754,post medieval,,,,,,,,,,,,
universi1-117597,post medieval,,,,,,,,,,,,
universi1-117603,post medieval,,,,,,,,,,,,
universi1-117607,post medieval,,,,,,,,,,,,
universi1-127690,post medieval,,,,,,,,,,,,
universi1-127695,post medieval,,,,,,,,,,,,
universi1-127722,post medieval,,,,,,,,,,,,
universi1-132233,post medieval,,,,,,,,,,,,
universi1-135026,post medieval,,,,,,,,,,,,
universi1-135769,post medieval,,,,,,,,,,,,
universi1-137463,post medieval,,,,,,,,,,,,
universi1-137590,post medieval,,,,,,,,,,,,
universi1-138089,post medieval,,,,,,,,,,,,
universi1-138484,post medieval,,,,,,,,,,,,
universi1-138493,post medieval,,,,,,,,,,,,
universi1-138497,post medieval,,,,,,,,,,,,
universi1-13853,post medieval,,,,,,,,,,,,
universi1-138627,post medieval,,,,,,,,,,,,
universi1-138635,post medieval,,,,,,,,,,,,
universi1-138639,post medieval,,,,,,,,,,,,
universi1-138643,post medieval,,,,,,,,,,,,
universi1-138689,post medieval,roman,,,,,,,,,,,
universi1-146427,post medieval,,,,,,,,,,,,
universi1-14965,post medieval,,,,,,,,,,,,
universi1-15005,post medieval,,,,,,,,,,,,
universi1-151807,post medieval,,,,,,,,,,,,
universi1-155902,post medieval,roman,,,,,,,,,,,
universi1-156168,post medieval,,,,,,,,,,,,
universi1-160645,post medieval,,,,,,,,,,,,
universi1-164144,post medieval,,,,,,,,,,,,
universi1-173881,post medieval,roman,,,,,,,,,,,
universi1-174192,post medieval,,,,,,,,,,,,
universi1-17781,post medieval,,,,,,,,,,,,
universi1-183389,post medieval,,,,,,,,,,,,
universi1-183420,post medieval,,,,,,,,,,,,
universi1-194411,post medieval,,,,,,,,,,,,
universi1-194637,post medieval,,,,,,,,,,,,
universi1-195145,post medieval,,,,,,,,,,,,
universi1-195195,post medieval,,,,,,,,,,,,
universi1-195225,post medieval,,,,,,,,,,,,
universi1-195390,post medieval,,,,,,,,,,,,
universi1-195503,post medieval,,,,,,,,,,,,
universi1-195855,post medieval,,,,,,,,,,,,
universi1-195885,post medieval,,,,,,,,,,,,
universi1-196559,post medieval,,,,,,,,,,,,
universi1-196649,post medieval,,,,,,,,,,,,
universi1-197242,post medieval,roman,,,,,,,,,,,
universi1-197563,post medieval,,,,,,,,,,,,
universi1-197851,post medieval,,,,,,,,,,,,
universi1-198073,post medieval,,,,,,,,,,,,
universi1-198121,post medieval,,,,,,,,,,,,
universi1-198188,post medieval,,,,,,,,,,,,
universi1-212810,post medieval,,,,,,,,,,,,
universi1-213105,post medieval,,,,,,,,,,,,
universi1-213138,post medieval,,,,,,,,,,,,
universi1-220469,post medieval,,,,,,,,,,,,
universi1-242555,post medieval,,,,,,,,,,,,
universi1-242769,post medieval,,,,,,,,,,,,
universi1-243261,post medieval,,,,,,,,,,,,
universi1-244356,post medieval,,,,,,,,,,,,
universi1-244521,post medieval,,,,,,,,,,,,
universi1-244544,post medieval,,,,,,,,,,,,
universi1-247113,post medieval,,,,,,,,,,,,
universi1-247262,post medieval,,,,,,,,,,,,
universi1-248631,post medieval,roman,,,,,,,,,,,
universi1-254859,post medieval,,,,,,,,,,,,
universi1-258613,post medieval,,,,,,,,,,,,
universi1-26186,post medieval,,,,,,,,,,,,
universi1-2773,post medieval,,,,,,,,,,,,
universi1-285829,post medieval,,,,,,,,,,,,
universi1-289165,post medieval,,,,,,,,,,,,
universi1-292461,post medieval,,,,,,,,,,,,
universi1-294541,post medieval,,,,,,,,,,,,
universi1-298848,post medieval,,,,,,,,,,,,
universi1-299924,post medieval,,,,,,,,,,,,
universi1-309676,post medieval,,,,,,,,,,,,
universi1-31463,post medieval,,,,,,,,,,,,
universi1-31521,post medieval,,,,,,,,,,,,
universi1-31569,post medieval,,,,,,,,,,,,
universi1-31574,post medieval,,,,,,,,,,,,
universi1-31640,post medieval,,,,,,,,,,,,
universi1-31696,post medieval,,,,,,,,,,,,
universi1-31726,post medieval,,,,,,,,,,,,
universi1-32022,post medieval,,,,,,,,,,,,
universi1-32069,post medieval,,,,,,,,,,,,
universi1-32157,post medieval,,,,,,,,,,,,
universi1-32534,post medieval,,,,,,,,,,,,
universi1-32666,post medieval,,,,,,,,,,,,
universi1-32672,post medieval,,,,,,,,,,,,
universi1-326750,post medieval,,,,,,,,,,,,
universi1-33047,post medieval,,,,,,,,,,,,
universi1-33331,post medieval,,,,,,,,,,,,
universi1-33344,post medieval,,,,,,,,,,,,
universi1-33348,post medieval,,,,,,,,,,,,
universi1-33773,post medieval,,,,,,,,,,,,
universi1-33817,post medieval,,,,,,,,,,,,
universi1-33825,post medieval,,,,,,,,,,,,
universi1-33957,post medieval,,,,,,,,,,,,
universi1-33995,post medieval,,,,,,,,,,,,
universi1-34366,post medieval,,,,,,,,,,,,
universi1-34377,post medieval,,,,,,,,,,,,
universi1-34990,post medieval,,,,,,,,,,,,
universi1-35007,post medieval,,,,,,,,,,,,
universi1-35021,post medieval,,,,,,,,,,,,
universi1-35039,post medieval,,,,,,,,,,,,
universi1-35042,post medieval,,,,,,,,,,,,
universi1-35961,post medieval,,,,,,,,,,,,
universi1-35963,post medieval,,,,,,,,,,,,
universi1-35987,post medieval,,,,,,,,,,,,
universi1-36002,post medieval,,,,,,,,,,,,
universi1-36003,post medieval,,,,,,,,,,,,
universi1-36010,post medieval,,,,,,,,,,,,
universi1-36040,post medieval,,,,,,,,,,,,
universi1-37853,post medieval,,,,,,,,,,,,
universi1-37978,post medieval,,,,,,,,,,,,
universi1-38007,post medieval,,,,,,,,,,,,
universi1-40364,post medieval,,,,,,,,,,,,
universi1-4207,post medieval,,,,,,,,,,,,
universi1-4430,post medieval,,,,,,,,,,,,
universi1-47455,post medieval,,,,,,,,,,,,
universi1-48429,post medieval,,,,,,,,,,,,
universi1-5743,post medieval,,,,,,,,,,,,
universi1-57565,post medieval,,,,,,,,,,,,
universi1-57585,post medieval,,,,,,,,,,,,
universi1-57644,post medieval,,,,,,,,,,,,
universi1-57769,post medieval,,,,,,,,,,,,
universi1-58102,post medieval,,,,,,,,,,,,
universi1-58115,post medieval,,,,,,,,,,,,
universi1-58147,post medieval,,,,,,,,,,,,
universi1-58912,post medieval,,,,,,,,,,,,
universi1-59436,post medieval,,,,,,,,,,,,
universi1-59474,post medieval,,,,,,,,,,,,
universi1-59485,post medieval,,,,,,,,,,,,
universi1-59646,post medieval,,,,,,,,,,,,
universi1-62201,post medieval,,,,,,,,,,,,
universi1-67425,post medieval,,,,,,,,,,,,
universi1-67485,post medieval,,,,,,,,,,,,
universi1-67492,post medieval,,,,,,,,,,,,
universi1-67505,post medieval,,,,,,,,,,,,
universi1-75621,post medieval,,,,,,,,,,,,
universi1-78609,post medieval,,,,,,,,,,,,
universi1-81165,post medieval,,,,,,,,,,,,
universi1-82686,post medieval,,,,,,,,,,,,
universi1-82728,post medieval,,,,,,,,,,,,
universi1-82739,post medieval,,,,,,,,,,,,
universi1-82761,post medieval,,,,,,,,,,,,
universi1-82774,post medieval,,,,,,,,,,,,
universi1-82793,post medieval,,,,,,,,,,,,
universi1-85156,post medieval,,,,,,,,,,,,
universi1-85447,post medieval,,,,,,,,,,,,
universi1-85460,post medieval,,,,,,,,,,,,
universi1-85479,post medieval,,,,,,,,,,,,
universi1-85507,post medieval,,,,,,,,,,,,
universi1-85525,post medieval,roman,,,,,,,,,,,
universi1-85543,post medieval,,,,,,,,,,,,
universi1-85581,post medieval,,,,,,,,,,,,
universi1-85703,post medieval,,,,,,,,,,,,
universi1-85819,post medieval,,,,,,,,,,,,
universi1-86174,post medieval,,,,,,,,,,,,
universi1-87230,post medieval,,,,,,,,,,,,
universi1-88108,post medieval,,,,,,,,,,,,
universi1-88140,post medieval,,,,,,,,,,,,
universi1-88154,post medieval,,,,,,,,,,,,
universi1-88160,post medieval,,,,,,,,,,,,
universi1-88435,post medieval,,,,,,,,,,,,
universi1-88658,post medieval,,,,,,,,,,,,
universi1-89120,post medieval,,,,,,,,,,,,
universi1-89305,post medieval,,,,,,,,,,,,
universi1-89446,post medieval,,,,,,,,,,,,
universi1-89451,post medieval,,,,,,,,,,,,
universi1-89452,post medieval,,,,,,,,,,,,
universi1-89470,post medieval,,,,,,,,,,,,
universi1-89476,post medieval,,,,,,,,,,,,
universi1-89480,post medieval,,,,,,,,,,,,
universi1-89685,post medieval,,,,,,,,,,,,
universi1-89862,post medieval,,,,,,,,,,,,
universi1-89869,post medieval,,,,,,,,,,,,
universi1-90931,post medieval,,,,,,,,,,,,
universi1-91027,post medieval,,,,,,,,,,,,
universi1-91039,post medieval,,,,,,,,,,,,
universi1-91097,post medieval,,,,,,,,,,,,
universi1-91109,post medieval,,,,,,,,,,,,
universi1-91119,post medieval,,,,,,,,,,,,
universi1-91124,post medieval,,,,,,,,,,,,
universi1-91205,post medieval,,,,,,,,,,,,
universi1-92202,post medieval,,,,,,,,,,,,
universi1-92210,post medieval,,,,,,,,,,,,
universi1-92366,post medieval,,,,,,,,,,,,
universi1-92519,post medieval,,,,,,,,,,,,
universi1-93089,post medieval,,,,,,,,,,,,
universi1-93095,post medieval,,,,,,,,,,,,
universi1-94109,post medieval,,,,,,,,,,,,
universi3-43699,post medieval,,,,,,,,,,,,
urbanarc1-291077,post medieval,,,,,,,,,,,,
ursinfra1-120743,post medieval,,,,,,,,,,,,
vindomor1-154874,post medieval,,,,,,,,,,,,
vindomor1-158695,post medieval,,,,,,,,,,,,
vindomor1-166991,post medieval,,,,,,,,,,,,
vindomor1-173358,post medieval,,,,,,,,,,,,
vindomor1-197083,post medieval,,,,,,,,,,,,
wanhsafg1-113163,post medieval,,,,,,,,,,,,
wanhsafg1-128958,post medieval,,,,,,,,,,,,
wanhsafg1-128959,post medieval,,,,,,,,,,,,
wardella2-122241,post medieval,,,,,,,,,,,,
wardella2-122311,post medieval,,,,,,,,,,,,
wardella2-123500,post medieval,,,,,,,,,,,,
wardella2-125320,post medieval,,,,,,,,,,,,
wardella2-125535,post medieval,,,,,,,,,,,,
wardella2-128291,post medieval,,,,,,,,,,,,
wardella2-130680,post medieval,,,,,,,,,,,,
wardella2-134729,post medieval,,,,,,,,,,,,
wardella2-135282,post medieval,,,,,,,,,,,,
wardella2-136248,post medieval,,,,,,,,,,,,
wardella2-139451,post medieval,,,,,,,,,,,,
wardella2-143161,post medieval,,,,,,,,,,,,
wardella2-144677,post medieval,,,,,,,,,,,,
wardella2-145169,post medieval,,,,,,,,,,,,
wardella2-147532,post medieval,,,,,,,,,,,,
wardella2-148045,post medieval,,,,,,,,,,,,
wardella2-149483,post medieval,,,,,,,,,,,,
wardella2-151978,post medieval,,,,,,,,,,,,
wardella2-153026,post medieval,,,,,,,,,,,,
wardella2-155981,post medieval,,,,,,,,,,,,
wardella2-157150,post medieval,,,,,,,,,,,,
wardella2-158749,post medieval,,,,,,,,,,,,
wardella2-159409,post medieval,,,,,,,,,,,,
wardella2-159960,post medieval,,,,,,,,,,,,
wardella2-159993,post medieval,,,,,,,,,,,,
wardella2-160712,post medieval,,,,,,,,,,,,
wardella2-160715,post medieval,,,,,,,,,,,,
wardella2-160751,post medieval,,,,,,,,,,,,
wardella2-164146,post medieval,,,,,,,,,,,,
wardella2-164415,post medieval,,,,,,,,,,,,
wardella2-164469,post medieval,,,,,,,,,,,,
wardella2-166277,post medieval,,,,,,,,,,,,
wardella2-167390,post medieval,roman,,,,,,,,,,,
wardella2-167491,post medieval,,,,,,,,,,,,
wardella2-169019,post medieval,,,,,,,,,,,,
wardella2-170669,post medieval,,,,,,,,,,,,
wardella2-177394,post medieval,,,,,,,,,,,,
wardella2-178429,post medieval,,,,,,,,,,,,
wardella2-178531,post medieval,,,,,,,,,,,,
wardella2-185150,post medieval,,,,,,,,,,,,
wardella2-188418,post medieval,,,,,,,,,,,,
wardella2-195932,post medieval,,,,,,,,,,,,
wardella2-195938,post medieval,,,,,,,,,,,,
wardella2-195946,post medieval,,,,,,,,,,,,
wardella2-195954,post medieval,,,,,,,,,,,,
wardella2-195997,post medieval,,,,,,,,,,,,
wardella2-199152,post medieval,,,,,,,,,,,,
wardella2-201534,post medieval,,,,,,,,,,,,
wardella2-210023,post medieval,,,,,,,,,,,,
wardella2-211202,post medieval,,,,,,,,,,,,
wardella2-220420,post medieval,,,,,,,,,,,,
wardella2-221481,post medieval,,,,,,,,,,,,
wardella2-223247,post medieval,,,,,,,,,,,,
wardella2-223687,post medieval,,,,,,,,,,,,
wardella2-223697,post medieval,,,,,,,,,,,,
wardella2-223732,post medieval,,,,,,,,,,,,
wardella2-223763,post medieval,,,,,,,,,,,,
wardella2-223772,post medieval,,,,,,,,,,,,
wardella2-223782,post medieval,,,,,,,,,,,,
wardella2-223785,post medieval,,,,,,,,,,,,
wardella2-223792,post medieval,,,,,,,,,,,,
wardella2-230227,post medieval,,,,,,,,,,,,
wardella2-235901,post medieval,,,,,,,,,,,,
wardella2-240596,post medieval,,,,,,,,,,,,
wardella2-240700,post medieval,,,,,,,,,,,,
wardella2-245894,post medieval,,,,,,,,,,,,
wardella2-246456,post medieval,,,,,,,,,,,,
wardella2-250011,post medieval,,,,,,,,,,,,
wardella2-255101,post medieval,,,,,,,,,,,,
wardella2-256610,post medieval,,,,,,,,,,,,
wardella2-265621,post medieval,roman,,,,,,,,,,,
wardella2-268128,post medieval,,,,,,,,,,,,
wardella2-272674,post medieval,,,,,,,,,,,,
wardella2-278216,post medieval,,,,,,,,,,,,
wardella2-278283,post medieval,,,,,,,,,,,,
wardella2-278374,post medieval,,,,,,,,,,,,
wardella2-281302,post medieval,,,,,,,,,,,,
wardella2-288091,post medieval,,,,,,,,,,,,
wardella2-288248,post medieval,,,,,,,,,,,,
wardella2-291260,post medieval,,,,,,,,,,,,
wardella2-291784,post medieval,,,,,,,,,,,,
wardella2-307441,post medieval,,,,,,,,,,,,
warwicks3-20366,post medieval,,,,,,,,,,,,
warwicks3-72743,post medieval,,,,,,,,,,,,
