oasis ids,period 1,period 2,period 3,period 4,period 5,period 6,period 7,period 8,period 9,period 10,period 11,period 12,Text files
englishh2-159579,medieval,post medieval,,,,,,,,,,,
englishh2-159580,medieval,post medieval,,,,,,,,,,,
englishh2-174823,medieval,post medieval,,,,,,,,,,,
englishh2-178479,medieval,post medieval,,,,,,,,,,,
englishh2-184260,medieval,,,,,,,,,,,,
englishh2-184282,medieval,,,,,,,,,,,,
englishh2-184291,medieval,post medieval,,,,,,,,,,,
englishh2-184320,medieval,post medieval,,,,,,,,,,,
englishh2-184389,medieval,post medieval,,,,,,,,,,,
englishh2-185786,medieval,,,,,,,,,,,,
englishh2-185789,medieval,,,,,,,,,,,,
englishh2-185800,medieval,,,,,,,,,,,,
englishh2-185803,medieval,,,,,,,,,,,,
englishh2-185804,medieval,roman,,,,,,,,,,,
englishh2-185806,medieval,post medieval,,,,,,,,,,,
englishh2-190212,medieval,,,,,,,,,,,,
englishh2-193475,medieval,post medieval,,,,,,,,,,,
englishh2-193483,medieval,post medieval,,,,,,,,,,,
englishh2-193491,medieval,post medieval,,,,,,,,,,,
englishh2-193950,medieval,,,,,,,,,,,,
englishh2-196082,medieval,post medieval,,,,,,,,,,,
englishh2-212552,medieval,post medieval,,,,,,,,,,,
englishh2-212553,medieval,post medieval,,,,,,,,,,,
englishh2-213327,medieval,post medieval,,,,,,,,,,,
englishh2-213329,medieval,post medieval,,,,,,,,,,,
englishh2-215484,medieval,post medieval,,,,,,,,,,,
englishh2-235815,medieval,,,,,,,,,,,,
englishh2-235841,medieval,post medieval,,,,,,,,,,,
englishh2-235882,medieval,post medieval,,,,,,,,,,,
englishh2-235890,medieval,post medieval,,,,,,,,,,,
englishh2-235904,medieval,,,,,,,,,,,,
englishh2-236043,medieval,post medieval,,,,,,,,,,,
englishh2-245042,medieval,post medieval,,,,,,,,,,,
englishh2-245043,medieval,,,,,,,,,,,,
englishh2-245047,medieval,post medieval,,,,,,,,,,,
englishh2-245051,medieval,post medieval,,,,,,,,,,,
englishh2-245054,medieval,,,,,,,,,,,,
englishh2-245733,medieval,post medieval,,,,,,,,,,,
englishh2-246074,medieval,post medieval,,,,,,,,,,,
englishh2-263762,medieval,,,,,,,,,,,,
englishh2-263765,medieval,,,,,,,,,,,,
englishh2-265081,medieval,post medieval,,,,,,,,,,,
englishh2-265091,medieval,post medieval,,,,,,,,,,,
englishh2-266241,medieval,post medieval,,,,,,,,,,,
englishh2-266243,medieval,,,,,,,,,,,,
englishh2-267241,medieval,,,,,,,,,,,,
englishh2-269255,medieval,post medieval,,,,,,,,,,,
englishh2-269261,medieval,,,,,,,,,,,,
englishh2-271094,medieval,roman,,,,,,,,,,,
englishh2-273935,medieval,,,,,,,,,,,,
englishh2-274513,medieval,post medieval,,,,,,,,,,,
englishh2-27978,medieval,post medieval,,,,,,,,,,,
englishh2-280477,medieval,,,,,,,,,,,,
englishh2-285332,medieval,post medieval,,,,,,,,,,,
englishh2-287900,medieval,,,,,,,,,,,,
englishh2-289526,medieval,,,,,,,,,,,,
englishh2-289838,medieval,post medieval,,,,,,,,,,,
englishh2-291356,medieval,,,,,,,,,,,,
englishh2-301422,medieval,post medieval,,,,,,,,,,,
englishh2-303152,medieval,post medieval,,,,,,,,,,,
englishh2-305629,medieval,,,,,,,,,,,,
englishh2-310634,medieval,roman,,,,,,,,,,,
englishh2-316474,medieval,,,,,,,,,,,,
englishh2-317827,medieval,post medieval,,,,,,,,,,,
englishh2-320186,medieval,,,,,,,,,,,,
englishh2-321362,medieval,post medieval,,,,,,,,,,,
englishh2-327701,medieval,post medieval,,,,,,,,,,,
englishh2-327867,medieval,post medieval,,,,,,,,,,,
englishh2-38595,medieval,,,,,,,,,,,,
englishh2-46327,medieval,post medieval,,,,,,,,,,,
englishh2-53503,medieval,,,,,,,,,,,,
englishh2-55666,medieval,post medieval,,,,,,,,,,,
englishh2-55968,medieval,,,,,,,,,,,,
englishh2-57332,medieval,post medieval,,,,,,,,,,,
englishh2-64350,medieval,post medieval,,,,,,,,,,,
englishh2-64369,medieval,,,,,,,,,,,,
englishh2-64378,medieval,,,,,,,,,,,,
englishh2-64467,medieval,post medieval,,,,,,,,,,,
englishh2-64476,medieval,,,,,,,,,,,,
englishh2-65532,medieval,post medieval,,,,,,,,,,,
englishh2-65594,medieval,post medieval,,,,,,,,,,,
englishh2-66809,medieval,post medieval,,,,,,,,,,,
englishh2-66836,medieval,,,,,,,,,,,,
englishh2-67314,medieval,post medieval,,,,,,,,,,,
englishh2-67318,medieval,post medieval,,,,,,,,,,,
englishh2-67324,medieval,,,,,,,,,,,,
englishh2-67601,medieval,,,,,,,,,,,,
englishh2-67606,medieval,,,,,,,,,,,,
englishh2-69048,medieval,post medieval,,,,,,,,,,,
englishh2-73044,medieval,post medieval,,,,,,,,,,,
englishh2-73577,medieval,post medieval,,,,,,,,,,,
englishh2-73580,medieval,post medieval,,,,,,,,,,,
englishh2-73629,medieval,,,,,,,,,,,,
englishh2-74139,medieval,,,,,,,,,,,,
englishh2-74609,medieval,post medieval,,,,,,,,,,,
englishh2-78022,medieval,,,,,,,,,,,,
englishh2-78444,medieval,,,,,,,,,,,,
englishh2-78445,medieval,post medieval,,,,,,,,,,,
englishh2-79255,medieval,post medieval,,,,,,,,,,,
englishh2-85107,medieval,post medieval,,,,,,,,,,,
englishh2-85128,medieval,,,,,,,,,,,,
englishh2-86406,medieval,post medieval,,,,,,,,,,,
englishh2-86413,medieval,,,,,,,,,,,,
englishh2-86597,medieval,,,,,,,,,,,,
englishh2-87590,medieval,post medieval,,,,,,,,,,,
englishh2-87596,medieval,post medieval,,,,,,,,,,,
englishh2-87602,medieval,post medieval,,,,,,,,,,,
englishh2-87603,medieval,,,,,,,,,,,,
englishh2-90304,medieval,post medieval,,,,,,,,,,,
englishh2-98962,medieval,post medieval,,,,,,,,,,,
englishh2-98964,medieval,post medieval,,,,,,,,,,,
englishh2-98989,medieval,post medieval,,,,,,,,,,,
englishh2-98992,medieval,,,,,,,,,,,,
englishh2-98998,medieval,post medieval,,,,,,,,,,,
englishh2-99000,medieval,,,,,,,,,,,,
englishh4-126033,medieval,post medieval,,,,,,,,,,,
englishh4-126357,medieval,post medieval,,,,,,,,,,,
englishh4-273005,medieval,post medieval,,,,,,,,,,,
englishh4-280667,medieval,post medieval,,,,,,,,,,,
essexcou1-102515,medieval,mesolithic,,,,,,,,,,,
essexcou1-103332,medieval,,,,,,,,,,,,
essexcou1-104747,medieval,post medieval,roman,,,,,,,,,,
essexcou1-108019,medieval,roman,,,,,,,,,,,
essexcou1-11738,medieval,post medieval,,,,,,,,,,,
essexcou1-11762,medieval,,,,,,,,,,,,
essexcou1-135989,medieval,post medieval,,,,,,,,,,,
essexcou1-136045,medieval,post medieval,,,,,,,,,,,
essexcou1-138405,medieval,post medieval,,,,,,,,,,,
essexcou1-142600,medieval,,,,,,,,,,,,
essexcou1-142757,medieval,,,,,,,,,,,,
essexcou1-15382,medieval,,,,,,,,,,,,
essexcou1-16800,medieval,post medieval,,,,,,,,,,,
essexcou1-16947,medieval,post medieval,,,,,,,,,,,
essexcou1-17017,medieval,,,,,,,,,,,,
essexcou1-17647,medieval,post medieval,,,,,,,,,,,
essexcou1-19667,medieval,,,,,,,,,,,,
essexcou1-20660,medieval,post medieval,,,,,,,,,,,
essexcou1-20679,medieval,post medieval,,,,,,,,,,,
essexcou1-22467,medieval,roman,,,,,,,,,,,
essexcou1-28364,medieval,post medieval,,,,,,,,,,,
essexcou1-28373,medieval,post medieval,,,,,,,,,,,
essexcou1-29323,medieval,post medieval,,,,,,,,,,,
essexcou1-32581,medieval,post medieval,,,,,,,,,,,
essexcou1-36471,medieval,post medieval,,,,,,,,,,,
essexcou1-36908,medieval,middle bronze age,roman,,,,,,,,,,
essexcou1-39673,medieval,middle iron age,post medieval,,,,,,,,,,
essexcou1-40268,medieval,post medieval,,,,,,,,,,,
essexcou1-41991,medieval,post medieval,,,,,,,,,,,
essexcou1-42443,medieval,roman,,,,,,,,,,,
essexcou1-42818,medieval,post medieval,,,,,,,,,,,
essexcou1-5032,medieval,,,,,,,,,,,,
essexcou1-65357,medieval,post medieval,,,,,,,,,,,
essexcou1-66095,medieval,,,,,,,,,,,,
essexcou1-69300,medieval,,,,,,,,,,,,
essexcou1-69745,medieval,post medieval,,,,,,,,,,,
essexcou1-72146,medieval,,,,,,,,,,,,
essexcou1-76877,medieval,post medieval,,,,,,,,,,,
essexcou1-79110,medieval,,,,,,,,,,,,
essexcou1-8083,medieval,post medieval,,,,,,,,,,,
essexcou1-81996,medieval,post medieval,,,,,,,,,,,
essexcou1-8461,medieval,,,,,,,,,,,,
essexcou1-88238,medieval,middle iron age,neolithic,post medieval,roman,,,,,,,,
exeterar1-12335,medieval,,,,,,,,,,,,
exeterar1-37261,medieval,,,,,,,,,,,,
exeterar1-41696,medieval,post medieval,,,,,,,,,,,
exeterar1-46996,medieval,post medieval,,,,,,,,,,,
exeterar1-52487,medieval,,,,,,,,,,,,
exeterar1-57739,medieval,,,,,,,,,,,,
exeterar1-57835,medieval,,,,,,,,,,,,
exeterar1-57990,medieval,post medieval,,,,,,,,,,,
exeterar1-58105,medieval,post medieval,,,,,,,,,,,
exeterar1-58809,medieval,post medieval,,,,,,,,,,,
exeterar1-62831,medieval,,,,,,,,,,,,
exeterar1-65189,medieval,post medieval,,,,,,,,,,,
exeterar1-65254,medieval,,,,,,,,,,,,
exeterar1-65325,medieval,,,,,,,,,,,,
exeterar1-74190,medieval,,,,,,,,,,,,
exeterar1-77916,medieval,post medieval,,,,,,,,,,,
exeterar1-78015,medieval,,,,,,,,,,,,
exeterar1-79488,medieval,post medieval,,,,,,,,,,,
exeterar1-79533,medieval,post medieval,,,,,,,,,,,
exeterar1-79537,medieval,post medieval,,,,,,,,,,,
exeterar1-85463,medieval,,,,,,,,,,,,
exeterar1-89463,medieval,,,,,,,,,,,,
exeterar1-90363,medieval,post medieval,,,,,,,,,,,
exeterar1-95033,medieval,post medieval,,,,,,,,,,,
exeterar1-97788,medieval,post medieval,,,,,,,,,,,
exmoorna1-45496,medieval,post medieval,,,,,,,,,,,
fernarch1-32005,medieval,roman,,,,,,,,,,,
fieldarc1-45970,medieval,post medieval,,,,,,,,,,,
fieldarc1-57606,medieval,post medieval,roman,,,,,,,,,,
fieldarc1-83016,medieval,post medieval,,,,,,,,,,,
fieldsec1-104703,medieval,post medieval,,,,,,,,,,,
fieldsec1-104755,medieval,post medieval,,,,,,,,,,,
fieldsec1-104756,medieval,post medieval,,,,,,,,,,,
fieldsec1-104758,medieval,post medieval,,,,,,,,,,,
fieldsec1-110312,medieval,,,,,,,,,,,,
fieldsec1-112033,medieval,post medieval,,,,,,,,,,,
fieldsec1-133174,medieval,,,,,,,,,,,,
fieldsec1-134107,medieval,,,,,,,,,,,,
fieldsec1-167885,medieval,post medieval,,,,,,,,,,,
fieldsec1-168725,medieval,post medieval,,,,,,,,,,,
fieldsec1-169815,medieval,,,,,,,,,,,,
fieldsec1-170054,medieval,neolithic,,,,,,,,,,,
fieldsec1-171370,medieval,post medieval,,,,,,,,,,,
fieldsec1-171461,medieval,post medieval,,,,,,,,,,,
fieldsec1-171473,medieval,post medieval,,,,,,,,,,,
fieldsec1-171619,medieval,,,,,,,,,,,,
fieldsec1-200227,medieval,post medieval,,,,,,,,,,,
fieldsec1-227791,medieval,post medieval,,,,,,,,,,,
fieldsec1-227936,medieval,,,,,,,,,,,,
fieldsec1-227954,medieval,post medieval,roman,,,,,,,,,,
fieldsec1-228070,medieval,post medieval,roman,,,,,,,,,,
fieldsec1-228079,medieval,,,,,,,,,,,,
fieldsec1-228084,medieval,,,,,,,,,,,,
fieldsec1-228089,medieval,post medieval,,,,,,,,,,,
fieldsec1-228110,medieval,post medieval,,,,,,,,,,,
fieldsec1-228122,medieval,,,,,,,,,,,,
fieldsec1-228198,medieval,post medieval,,,,,,,,,,,
fieldsec1-228259,medieval,post medieval,,,,,,,,,,,
fieldsec1-230279,medieval,post medieval,,,,,,,,,,,
fieldsec1-230574,medieval,post medieval,,,,,,,,,,,
fieldsec1-231486,medieval,post medieval,,,,,,,,,,,
fieldsec1-231556,medieval,,,,,,,,,,,,
fieldsec1-233175,medieval,post medieval,,,,,,,,,,,
fieldsec1-233442,medieval,roman,,,,,,,,,,,
fieldsec1-233474,medieval,roman,,,,,,,,,,,
fieldsec1-233565,medieval,,,,,,,,,,,,
fieldsec1-233682,medieval,,,,,,,,,,,,
fieldsec1-233878,medieval,,,,,,,,,,,,
fieldsec1-233913,medieval,post medieval,,,,,,,,,,,
fieldsec1-236036,medieval,post medieval,,,,,,,,,,,
fieldsec1-236232,medieval,roman,,,,,,,,,,,
fieldsec1-236330,medieval,post medieval,roman,,,,,,,,,,
fieldsec1-236353,medieval,,,,,,,,,,,,
fieldsec1-236444,medieval,,,,,,,,,,,,
fieldsec1-236473,medieval,,,,,,,,,,,,
fieldsec1-236699,medieval,post medieval,,,,,,,,,,,
fieldsec1-236712,medieval,,,,,,,,,,,,
fieldsec1-236803,medieval,post medieval,,,,,,,,,,,
fieldsec1-236908,medieval,,,,,,,,,,,,
fieldsec1-236929,medieval,post medieval,,,,,,,,,,,
fieldsec1-237219,medieval,post medieval,,,,,,,,,,,
fieldsec1-237312,medieval,,,,,,,,,,,,
fieldsec1-237455,medieval,post medieval,roman,,,,,,,,,,
fieldsec1-237521,medieval,post medieval,,,,,,,,,,,
fieldsec1-237560,medieval,post medieval,,,,,,,,,,,
fieldsec1-237594,medieval,post medieval,,,,,,,,,,,
fieldsec1-237618,medieval,post medieval,,,,,,,,,,,
fieldsec1-237656,medieval,,,,,,,,,,,,
fieldsec1-237692,medieval,post medieval,,,,,,,,,,,
fieldsec1-237799,medieval,post medieval,,,,,,,,,,,
fieldsec1-237802,medieval,post medieval,,,,,,,,,,,
fieldsec1-237837,medieval,,,,,,,,,,,,
fieldsec1-237907,medieval,post medieval,,,,,,,,,,,
fieldsec1-237924,medieval,post medieval,,,,,,,,,,,
fieldsec1-238073,medieval,,,,,,,,,,,,
fieldsec1-238158,medieval,post medieval,,,,,,,,,,,
fieldsec1-238361,medieval,,,,,,,,,,,,
fieldsec1-238390,medieval,,,,,,,,,,,,
fieldsec1-238395,medieval,roman,,,,,,,,,,,
fieldsec1-238402,medieval,,,,,,,,,,,,
fieldsec1-238637,medieval,post medieval,roman,,,,,,,,,,
fieldsec1-238829,medieval,post medieval,,,,,,,,,,,
fieldsec1-238995,medieval,,,,,,,,,,,,
fieldsec1-239273,medieval,post medieval,,,,,,,,,,,
fieldsec1-239309,medieval,post medieval,,,,,,,,,,,
fieldsec1-239340,medieval,post medieval,,,,,,,,,,,
fieldsec1-239358,medieval,post medieval,,,,,,,,,,,
fieldsec1-239436,medieval,post medieval,,,,,,,,,,,
fieldsec1-239717,medieval,post medieval,,,,,,,,,,,
fieldsec1-239960,medieval,post medieval,,,,,,,,,,,
fieldsec1-240418,medieval,,,,,,,,,,,,
fieldsec1-240958,medieval,,,,,,,,,,,,
fieldsec1-241415,medieval,post medieval,,,,,,,,,,,
fieldsec1-241543,medieval,post medieval,,,,,,,,,,,
fieldsec1-241625,medieval,post medieval,,,,,,,,,,,
fieldsec1-241627,medieval,,,,,,,,,,,,
fieldsec1-241636,medieval,post medieval,,,,,,,,,,,
fieldsec1-241683,medieval,post medieval,,,,,,,,,,,
fieldsec1-247871,medieval,,,,,,,,,,,,
fieldsec1-259656,medieval,post medieval,,,,,,,,,,,
fieldsec1-299025,medieval,post medieval,,,,,,,,,,,
fieldsec1-318181,medieval,,,,,,,,,,,,
fieldsec1-38804,medieval,post medieval,,,,,,,,,,,
fieldsec1-56113,medieval,post medieval,,,,,,,,,,,
fieldsec1-63400,medieval,roman,,,,,,,,,,,
fieldsec1-63434,medieval,post medieval,,,,,,,,,,,
fieldsec1-65794,medieval,roman,,,,,,,,,,,
fieldsec1-65936,medieval,,,,,,,,,,,,
fieldsec1-66107,medieval,,,,,,,,,,,,
fieldsec1-66237,medieval,neolithic,,,,,,,,,,,
fieldsec1-7431,medieval,post medieval,,,,,,,,,,,
fieldsec1-97623,medieval,post medieval,,,,,,,,,,,
foundati1-12039,medieval,,,,,,,,,,,,
foundati1-12040,medieval,,,,,,,,,,,,
foundati1-126978,medieval,post medieval,,,,,,,,,,,
foundati1-141317,medieval,,,,,,,,,,,,
foundati1-16963,medieval,post medieval,,,,,,,,,,,
foundati1-209005,medieval,,,,,,,,,,,,
foundati1-229471,medieval,post medieval,,,,,,,,,,,
foundati1-229500,medieval,post medieval,,,,,,,,,,,
foundati1-249070,medieval,post medieval,,,,,,,,,,,
foundati1-268249,medieval,,,,,,,,,,,,
foundati1-299842,medieval,post medieval,roman,,,,,,,,,,
foundati1-315327,medieval,roman,,,,,,,,,,,
foundati1-315997,medieval,,,,,,,,,,,,
foundati1-4884,medieval,post medieval,,,,,,,,,,,
foundati1-5262,medieval,,,,,,,,,,,,
foundati1-5299,medieval,post medieval,roman,,,,,,,,,,
foundati1-80302,medieval,,,,,,,,,,,,
foundati1-80336,medieval,,,,,,,,,,,,
foundati1-80377,medieval,,,,,,,,,,,,
foundati1-80475,medieval,,,,,,,,,,,,
foundati1-81305,medieval,roman,,,,,,,,,,,
foundati1-91853,medieval,post medieval,,,,,,,,,,,
foundati1-91857,medieval,roman,,,,,,,,,,,
foundati1-95036,medieval,,,,,,,,,,,,
francesc1-279724,medieval,,,,,,,,,,,,
gerrymar1-121453,medieval,,,,,,,,,,,,
gerrymar1-121548,medieval,,,,,,,,,,,,
gerrymar1-139941,medieval,,,,,,,,,,,,
gloucest4-119517,medieval,roman,,,,,,,,,,,
gloucest4-142548,medieval,post medieval,,,,,,,,,,,
gloucest4-76613,medieval,post medieval,,,,,,,,,,,
greatbow1-296459,medieval,post medieval,,,,,,,,,,,
greatbow1-300834,medieval,roman,,,,,,,,,,,
greatbow1-300843,medieval,post medieval,roman,,,,,,,,,,
greatbow1-302315,medieval,neolithic,post medieval,roman,,,,,,,,,
greatbow1-304947,medieval,,,,,,,,,,,,
greenlan1-101710,medieval,,,,,,,,,,,,
greenlan1-111353,medieval,post medieval,,,,,,,,,,,
greenlan1-133225,medieval,,,,,,,,,,,,
greenlan1-170084,medieval,post medieval,,,,,,,,,,,
greenlan1-170092,medieval,post medieval,,,,,,,,,,,
greenlan1-22380,medieval,post medieval,,,,,,,,,,,
greenlan1-22387,medieval,post medieval,,,,,,,,,,,
greenlan1-22396,medieval,post medieval,,,,,,,,,,,
greenlan1-30928,medieval,post medieval,,,,,,,,,,,
greenlan1-37706,medieval,post medieval,,,,,,,,,,,
greenlan1-40456,medieval,post medieval,,,,,,,,,,,
greenlan1-40468,medieval,post medieval,,,,,,,,,,,
greenlan1-45379,medieval,,,,,,,,,,,,
greenlan1-50188,medieval,post medieval,,,,,,,,,,,
greenlan1-54513,medieval,post medieval,,,,,,,,,,,
greenlan1-57379,medieval,post medieval,,,,,,,,,,,
greenlan1-57462,medieval,post medieval,,,,,,,,,,,
greenlan1-57469,medieval,,,,,,,,,,,,
greenlan1-58045,medieval,post medieval,,,,,,,,,,,
greenlan1-61209,medieval,post medieval,roman,,,,,,,,,,
greenlan1-63850,medieval,,,,,,,,,,,,
greenlan1-71140,medieval,post medieval,,,,,,,,,,,
greenlan1-71178,medieval,post medieval,,,,,,,,,,,
groundwo1-248404,medieval,,,,,,,,,,,,
gsbprosp1-184203,medieval,,,,,,,,,,,,
gsbprosp1-22576,medieval,mesolithic,post medieval,,,,,,,,,,
gsbprosp1-22611,medieval,,,,,,,,,,,,
gsbprosp1-22626,medieval,post medieval,roman,,,,,,,,,,
gsbprosp1-22690,medieval,,,,,,,,,,,,
gsbprosp1-22711,medieval,,,,,,,,,,,,
gsbprosp1-22741,medieval,,,,,,,,,,,,
gsbprosp1-22754,medieval,post medieval,,,,,,,,,,,
gsbprosp1-22762,medieval,post medieval,,,,,,,,,,,
gsbprosp1-22772,medieval,,,,,,,,,,,,
gsbprosp1-22776,medieval,,,,,,,,,,,,
gsbprosp1-22815,medieval,post medieval,,,,,,,,,,,
gsbprosp1-22832,medieval,,,,,,,,,,,,
gsbprosp1-22834,medieval,,,,,,,,,,,,
gsbprosp1-22845,medieval,,,,,,,,,,,,
gsbprosp1-22851,medieval,,,,,,,,,,,,
gsbprosp1-22864,medieval,post medieval,,,,,,,,,,,
gsbprosp1-22935,medieval,,,,,,,,,,,,
gsbprosp1-23005,medieval,,,,,,,,,,,,
gsbprosp1-23071,medieval,,,,,,,,,,,,
gsbprosp1-23109,medieval,post medieval,,,,,,,,,,,
gsbprosp1-23112,medieval,,,,,,,,,,,,
gsbprosp1-23358,medieval,post medieval,,,,,,,,,,,
gsbprosp1-23470,medieval,post medieval,,,,,,,,,,,
gsbprosp1-23944,medieval,,,,,,,,,,,,
gsbprosp1-23947,medieval,,,,,,,,,,,,
gsbprosp1-54203,medieval,,,,,,,,,,,,
gsbprosp1-64297,medieval,,,,,,,,,,,,
gsbprosp1-64298,medieval,post medieval,,,,,,,,,,,
gsbprosp1-69968,medieval,,,,,,,,,,,,
gsbprosp1-72325,medieval,,,,,,,,,,,,
gsbprosp1-72332,medieval,,,,,,,,,,,,
gsbprosp1-72348,medieval,,,,,,,,,,,,
gsbprosp1-73753,medieval,,,,,,,,,,,,
gsbprosp1-75900,medieval,,,,,,,,,,,,
guardarc1-105395,medieval,,,,,,,,,,,,
guardarc1-115070,medieval,,,,,,,,,,,,
guardarc1-115142,medieval,,,,,,,,,,,,
guardarc1-124370,medieval,,,,,,,,,,,,
guardarc1-128788,medieval,,,,,,,,,,,,
guardarc1-144395,medieval,,,,,,,,,,,,
guardarc1-154970,medieval,,,,,,,,,,,,
guardarc1-172377,medieval,,,,,,,,,,,,
guardarc1-172403,medieval,,,,,,,,,,,,
guardarc1-175020,medieval,,,,,,,,,,,,
guardarc1-178557,medieval,nil antiquity,,,,,,,,,,,
guardarc1-179287,medieval,,,,,,,,,,,,
guardarc1-186971,medieval,post medieval,,,,,,,,,,,
guardarc1-191031,medieval,nil antiquity,,,,,,,,,,,
guardarc1-192787,medieval,,,,,,,,,,,,
guardarc1-213275,medieval,,,,,,,,,,,,
guardarc1-228452,medieval,post medieval,,,,,,,,,,,
guardarc1-233915,medieval,,post medieval,,,,,,,,,,
guardarc1-95588,medieval,post medieval,,,,,,,,,,,
hazelril1-157448,medieval,,,,,,,,,,,,
hazelril1-160966,medieval,middle bronze age,,,,,,,,,,,
hazelril1-178280,medieval,,,,,,,,,,,,
hazelril1-208402,medieval,,,,,,,,,,,,
hazelril1-233630,medieval,post medieval,,,,,,,,,,,
headland1-104666,medieval,post medieval,,,,,,,,,,,
headland1-104760,medieval,,,,,,,,,,,,
headland1-104915,medieval,,,,,,,,,,,,
headland1-108926,medieval,post medieval,,,,,,,,,,,
headland1-114857,medieval,,,,,,,,,,,,
headland1-114952,medieval,post medieval,,,,,,,,,,,
headland1-115965,medieval,roman,,,,,,,,,,,
headland1-120369,medieval,,,,,,,,,,,,
headland1-124840,medieval,,,,,,,,,,,,
headland1-135647,medieval,,,,,,,,,,,,
headland1-144314,medieval,,,,,,,,,,,,
headland1-15707,medieval,post medieval,,,,,,,,,,,
headland1-164325,medieval,,,,,,,,,,,,
headland1-170156,medieval,post medieval,,,,,,,,,,,
headland1-195327,medieval,,,,,,,,,,,,
headland1-220039,medieval,,,,,,,,,,,,
headland1-221008,medieval,,,,,,,,,,,,
headland1-229238,medieval,,,,,,,,,,,,
headland1-23696,medieval,,,,,,,,,,,,
headland1-247064,medieval,,,,,,,,,,,,
headland1-274947,medieval,,,,,,,,,,,,
headland1-280106,medieval,,,,,,,,,,,,
headland1-32884,medieval,,,,,,,,,,,,
headland1-32886,medieval,,,,,,,,,,,,
headland1-33082,medieval,post medieval,,,,,,,,,,,
headland1-42386,medieval,,,,,,,,,,,,
headland1-45133,medieval,,,,,,,,,,,,
headland1-48748,medieval,,,,,,,,,,,,
headland1-49423,medieval,post medieval,,,,,,,,,,,
headland1-49737,medieval,,,,,,,,,,,,
headland1-5200,medieval,,,,,,,,,,,,
headland1-64807,medieval,,,,,,,,,,,,
headland1-69331,medieval,post medieval,,,,,,,,,,,
headland1-75440,medieval,,,,,,,,,,,,
headland1-77777,medieval,post medieval,,,,,,,,,,,
headland1-78659,medieval,,,,,,,,,,,,
headland1-78758,medieval,,,,,,,,,,,,
headland1-80701,medieval,,,,,,,,,,,,
headland1-85018,medieval,,,,,,,,,,,,
headland1-88326,medieval,neolithic,,,,,,,,,,,
headland1-91088,medieval,post medieval,,,,,,,,,,,
headland1-96885,medieval,post medieval,,,,,,,,,,,
headland3-105409,medieval,,,,,,,,,,,,
headland3-107443,medieval,,,,,,,,,,,,
headland3-119035,medieval,,,,,,,,,,,,
headland3-120319,medieval,,,,,,,,,,,,
headland3-122251,medieval,,,,,,,,,,,,
headland3-126903,medieval,,,,,,,,,,,,
headland3-127072,medieval,post medieval,,,,,,,,,,,
headland3-127087,medieval,,post medieval,,,,,,,,,,
headland3-127897,medieval,,,,,,,,,,,,
headland3-133711,medieval,post medieval,,,,,,,,,,,
headland3-134262,medieval,post medieval,,,,,,,,,,,
headland3-135605,medieval,,,,,,,,,,,,
headland3-136227,medieval,post medieval,roman,,,,,,,,,,
headland3-136265,medieval,,,,,,,,,,,,
